Class Index,Title,Description,text,clean_text,topic,topic_prob,url,source,scrape_date
2,Diamondbacks Keep Busy; Ortiz Heading Home," ANAHEIM, Calif., (Sports Network) - The Arizona  Diamondbacks continued their offseason makeover Friday as they  signed free agent pitcher Russ Ortiz to a four-year contract.","Diamondbacks Keep Busy; Ortiz Heading Home  ANAHEIM, Calif., (Sports Network) - The Arizona  Diamondbacks continued their offseason makeover Friday as they  signed free agent pitcher Russ Ortiz to a four-year contract.",diamondbacks keep busy ortiz heading home anaheim calif sports network the arizona diamondbacks continued their offseason makeover friday as they signed free agent pitcher russ ortiz to a four year contract,0,0.5286988781908512,https://example.com/news/624,News Dataset,2025-03-09
2,Temple Defeats No. 22 Rutgers 71-60,"Rutgers #39; Nikki Jett (13) fouls Temple #39;s Cynthia Jordan (1) in the second half Monday, Dec. 13, 2004, in Philadelphia. Unranked Temple beat No.","Temple Defeats No. 22 Rutgers 71-60 Rutgers #39; Nikki Jett (13) fouls Temple #39;s Cynthia Jordan (1) in the second half Monday, Dec. 13, 2004, in Philadelphia. Unranked Temple beat No.",temple defeats no 22 rutgers 71 60 rutgers 39 nikki jett 13 fouls temple 39 s cynthia jordan 1 in the second half monday dec 13 2004 in philadelphia unranked temple beat no,3,0.013382580706619003,https://example.com/news/625,News Dataset,2025-03-09
3,Sysco Corp.'s 4Q Profit Up 16 Percent,"Sysco's fiscal fourth-quarter profit rose 16 percent due to an extra week in the quarter, customer-service initiatives and operating efficiency.","Sysco Corp.'s 4Q Profit Up 16 Percent Sysco's fiscal fourth-quarter profit rose 16 percent due to an extra week in the quarter, customer-service initiatives and operating efficiency.",sysco corp s 4q profit up 16 percent sysco s fiscal fourth quarter profit rose 16 percent due to an extra week in the quarter customer service initiatives and operating efficiency,14,0.0010825343201886556,https://example.com/news/626,News Dataset,2025-03-09
1,Crash probe focuses on car driver,Police say they are not assuming that a car driver committing suicide caused Saturday's rail crash.,Crash probe focuses on car driver Police say they are not assuming that a car driver committing suicide caused Saturday's rail crash.,crash probe focuses on car driver police say they are not assuming that a car driver committing suicide caused saturday s rail crash,48,3.6106545986136167e-308,https://example.com/news/627,News Dataset,2025-03-09
3,Update 3: SEC Says GE Violated Law Over Welch Perks,"General Electric Co. violated the law by failing to fully disclose to investors the many perks lavished on its retired chief executive Jack Welch, the Securities and Exchange Commission said Thursday.","Update 3: SEC Says GE Violated Law Over Welch Perks General Electric Co. violated the law by failing to fully disclose to investors the many perks lavished on its retired chief executive Jack Welch, the Securities and Exchange Commission said Thursday.",update 3 sec says ge violated law over welch perks general electric co violated the law by failing to fully disclose to investors the many perks lavished on its retired chief executive jack welch the securities and exchange commission said thursday,55,3.0517044056571575e-308,https://example.com/news/628,News Dataset,2025-03-09
2,One gamble Bears really had to take,"The Bears traded Marty Booker to Miami for Adewale Ogunleye because they had no choice but to do so. Talent levels being equal, a defensive end is more valuable than a wide receiver.","One gamble Bears really had to take The Bears traded Marty Booker to Miami for Adewale Ogunleye because they had no choice but to do so. Talent levels being equal, a defensive end is more valuable than a wide receiver.",one gamble bears really had to take the bears traded marty booker to miami for adewale ogunleye because they had no choice but to do so talent levels being equal a defensive end is more valuable than a wide receiver,-1,0.007152395146289742,https://example.com/news/629,News Dataset,2025-03-09
3,Delta pilots wary of retirements,Union says pilots may retire en masse to get payments rather than ride out possible bankruptcy. NEW YORK (Reuters) - Delta Air Lines Inc.,Delta pilots wary of retirements Union says pilots may retire en masse to get payments rather than ride out possible bankruptcy. NEW YORK (Reuters) - Delta Air Lines Inc.,delta pilots wary of retirements union says pilots may retire en masse to get payments rather than ride out possible bankruptcy new york reuters delta air lines inc,18,0.0008219694805720567,https://example.com/news/630,News Dataset,2025-03-09
2,Slumping Cubs get boost from Maddux,"Maddux threw seven shutout innings for his 302nd career win, and Baker got his 1,000th victory as a manager in Chicagos 5-2 win over the Montreal Expos on Monday night.","Slumping Cubs get boost from Maddux Maddux threw seven shutout innings for his 302nd career win, and Baker got his 1,000th victory as a manager in Chicagos 5-2 win over the Montreal Expos on Monday night.",slumping cubs get boost from maddux maddux threw seven shutout innings for his 302nd career win and baker got his 1 000th victory as a manager in chicagos 5 2 win over the montreal expos on monday night,0,1.0,https://example.com/news/631,News Dataset,2025-03-09
4,Throwing money at technology (page 3),"Strategic conflicts, rampant confusion and election-year politics are slowing the war on terror.","Throwing money at technology (page 3) Strategic conflicts, rampant confusion and election-year politics are slowing the war on terror.",throwing money at technology page 3 strategic conflicts rampant confusion and election year politics are slowing the war on terror,-1,0.0009640817285501638,https://example.com/news/632,News Dataset,2025-03-09
3,Update 1: Blockbuster May Raise Offer for Rival,"Blockbuster Inc., locked in a bidding war for Hollywood Entertainment Corp., announced Wednesday that it may sweeten its offer for the rival video renter.","Update 1: Blockbuster May Raise Offer for Rival Blockbuster Inc., locked in a bidding war for Hollywood Entertainment Corp., announced Wednesday that it may sweeten its offer for the rival video renter.",update 1 blockbuster may raise offer for rival blockbuster inc locked in a bidding war for hollywood entertainment corp announced wednesday that it may sweeten its offer for the rival video renter,26,0.0008466558758321411,https://example.com/news/633,News Dataset,2025-03-09
4,Google Froogle Adds Product Reviews,"Google Froogle Adds Product Reviews\\Almost at the end of the Holiday online shopping season (unless you're going overnight delivery) Google has broken the mold of their Froogle shopping comparison search engine (not the Jello mold, but the Beta mold) and added 3rd Party product reviews.\\Google said that the product reviews ...","Google Froogle Adds Product Reviews Google Froogle Adds Product Reviews\\Almost at the end of the Holiday online shopping season (unless you're going overnight delivery) Google has broken the mold of their Froogle shopping comparison search engine (not the Jello mold, but the Beta mold) and added 3rd Party product reviews.\\Google said that the product reviews ...",google froogle adds product reviews google froogle adds product reviews almost at the end of the holiday online shopping season unless you re going overnight delivery google has broken the mold of their froogle shopping comparison search engine not the jello mold but the beta mold and added 3rd party product reviews google said that the product reviews,-1,0.0007312891855845691,https://example.com/news/634,News Dataset,2025-03-09
3,"Developing countries seek greater voice in IMF, World Bank leadership (AFP)",AFP - Developing countries chastized the IMF and the World Bank for what they said had been a failure to give them greater decision-making power in the two institutions and urged that the next World Bank president be chosen regardless of nationality.,"Developing countries seek greater voice in IMF, World Bank leadership (AFP) AFP - Developing countries chastized the IMF and the World Bank for what they said had been a failure to give them greater decision-making power in the two institutions and urged that the next World Bank president be chosen regardless of nationality.",developing countries seek greater voice in imf world bank leadership afp afp developing countries chastized the imf and the world bank for what they said had been a failure to give them greater decision making power in the two institutions and urged that the next world bank president be chosen regardless of nationality,-1,0.00022420138508435288,https://example.com/news/635,News Dataset,2025-03-09
1,2 Kidnapped in Iraq; 30 Killed in Fallujah,"BAGHDAD, Iraq - A team of kidnappers grabbed two Americans and a Briton in a dawn raid on their home on a leafy Baghdad street Thursday - a bold abduction that underlines the increasing danger for foreigners in the embattled capital as violence soars ahead of national elections planned for early next year.    West of the capital, U.S...","2 Kidnapped in Iraq; 30 Killed in Fallujah BAGHDAD, Iraq - A team of kidnappers grabbed two Americans and a Briton in a dawn raid on their home on a leafy Baghdad street Thursday - a bold abduction that underlines the increasing danger for foreigners in the embattled capital as violence soars ahead of national elections planned for early next year.    West of the capital, U.S...",2 kidnapped in iraq 30 killed in fallujah baghdad iraq a team of kidnappers grabbed two americans and a briton in a dawn raid on their home on a leafy baghdad street thursday a bold abduction that underlines the increasing danger for foreigners in the embattled capital as violence soars ahead of national elections planned for early next year west of the capital u s,-1,0.0014989500584505278,https://example.com/news/636,News Dataset,2025-03-09
4,The Sims Go to College,"November 22, 2004 - It was, of course, inevitable: given the success (both in excellence of design and pure sales) of The Sims 2, not to mention that it #39;s the sequel to the biggest-selling PC game ever, Electronic Arts was going to give us expansions.","The Sims Go to College November 22, 2004 - It was, of course, inevitable: given the success (both in excellence of design and pure sales) of The Sims 2, not to mention that it #39;s the sequel to the biggest-selling PC game ever, Electronic Arts was going to give us expansions.",the sims go to college november 22 2004 it was of course inevitable given the success both in excellence of design and pure sales of the sims 2 not to mention that it 39 s the sequel to the biggest selling pc game ever electronic arts was going to give us expansions,41,3.561408382190579e-308,https://example.com/news/637,News Dataset,2025-03-09
2,Skins #39; house of horrors,"The Ravens get three points from their offense but still win, thanks to the Redskins #39; problems on offense and special teams. LANDOVER MD.","Skins #39; house of horrors The Ravens get three points from their offense but still win, thanks to the Redskins #39; problems on offense and special teams. LANDOVER MD.",skins 39 house of horrors the ravens get three points from their offense but still win thanks to the redskins 39 problems on offense and special teams landover md,7,2.2374500975347514e-307,https://example.com/news/638,News Dataset,2025-03-09
3,Gas Prices Highest Ever for Thanksgiving," WASHINGTON (Reuters) - U.S. drivers traveling this week  will pay the highest gasoline prices on record heading into a  Thanksgiving holiday, the Energy Department said on Monday.","Gas Prices Highest Ever for Thanksgiving  WASHINGTON (Reuters) - U.S. drivers traveling this week  will pay the highest gasoline prices on record heading into a  Thanksgiving holiday, the Energy Department said on Monday.",gas prices highest ever for thanksgiving washington reuters u s drivers traveling this week will pay the highest gasoline prices on record heading into a thanksgiving holiday the energy department said on monday,19,0.0011291882321627382,https://example.com/news/639,News Dataset,2025-03-09
1,Botswana elections to hand victory to party in power since &lt;b&gt;...&lt;/b&gt;,GABORONE (AFP) - Queues of voters in diamond-rich Botswana waited patiently to cast their ballots in elections that are expected to hand victory to the party in power since independence in 1966 in one of Africa #39;s most stable countries.,Botswana elections to hand victory to party in power since &lt;b&gt;...&lt;/b&gt; GABORONE (AFP) - Queues of voters in diamond-rich Botswana waited patiently to cast their ballots in elections that are expected to hand victory to the party in power since independence in 1966 in one of Africa #39;s most stable countries.,botswana elections to hand victory to party in power since lt b gt lt b gt gaborone afp queues of voters in diamond rich botswana waited patiently to cast their ballots in elections that are expected to hand victory to the party in power since independence in 1966 in one of africa 39 s most stable countries,13,0.0011927277608511772,https://example.com/news/640,News Dataset,2025-03-09
2,NBA Wrap: O'Neal Pours in 40 Points as Miami Wins (Reuters),Reuters - Shaquille O'Neal scored a season-high\40 points and added 12 rebounds and five blocked shots to drive\the host Miami Heat past the Washington Wizards 106-83 Monday.,NBA Wrap: O'Neal Pours in 40 Points as Miami Wins (Reuters) Reuters - Shaquille O'Neal scored a season-high\40 points and added 12 rebounds and five blocked shots to drive\the host Miami Heat past the Washington Wizards 106-83 Monday.,nba wrap o neal pours in 40 points as miami wins reuters reuters shaquille o neal scored a season high 40 points and added 12 rebounds and five blocked shots to drive the host miami heat past the washington wizards 106 83 monday,10,1.897886571654627e-307,https://example.com/news/641,News Dataset,2025-03-09
2,Gannon has broken vertebra in his neck,Oakland quarterback Rich Gannon has a broken vertebra in his neck that will sideline him at least six weeks. Gannon had an MRI exam Monday morning and was taken for further tests.,Gannon has broken vertebra in his neck Oakland quarterback Rich Gannon has a broken vertebra in his neck that will sideline him at least six weeks. Gannon had an MRI exam Monday morning and was taken for further tests.,gannon has broken vertebra in his neck oakland quarterback rich gannon has a broken vertebra in his neck that will sideline him at least six weeks gannon had an mri exam monday morning and was taken for further tests,23,2.599515551503227e-307,https://example.com/news/642,News Dataset,2025-03-09
4,Newscasters show off election-night gadgetry,Among the devices used was a futuristic plasma monitor designed by three technology companies specifically for CBS.\&lt;br /&gt;\ Screen shots: Election night gadgets,Newscasters show off election-night gadgetry Among the devices used was a futuristic plasma monitor designed by three technology companies specifically for CBS.\&lt;br /&gt;\ Screen shots: Election night gadgets,newscasters show off election night gadgetry among the devices used was a futuristic plasma monitor designed by three technology companies specifically for cbs lt br gt screen shots election night gadgets,-1,0.0005762116789331403,https://example.com/news/643,News Dataset,2025-03-09
1,Bush and Kerry Put on a Lively Show (AP),"AP - Friday's rematch between President Bush and John Kerry proved to be a livelier affair, and a more revealing show, than their first debate.","Bush and Kerry Put on a Lively Show (AP) AP - Friday's rematch between President Bush and John Kerry proved to be a livelier affair, and a more revealing show, than their first debate.",bush and kerry put on a lively show ap ap friday s rematch between president bush and john kerry proved to be a livelier affair and a more revealing show than their first debate,16,0.0007909584457490953,https://example.com/news/644,News Dataset,2025-03-09
2,Jones #39; big day was in the cards,"Kevin Jones decided to stop rushing things a few weeks ago, and it helped him turn in the second-best rushing performance for a Lions rookie running back.","Jones #39; big day was in the cards Kevin Jones decided to stop rushing things a few weeks ago, and it helped him turn in the second-best rushing performance for a Lions rookie running back.",jones 39 big day was in the cards kevin jones decided to stop rushing things a few weeks ago and it helped him turn in the second best rushing performance for a lions rookie running back,-1,0.007277860702269582,https://example.com/news/645,News Dataset,2025-03-09
3,Bell rivals say new rules may cost business customers \$130B,American businesses would face \$105 billion in higher telephone bills during the next 10 years if the Federal Communications Commission deregulates access to the high-capacity loops that serve business customers.,Bell rivals say new rules may cost business customers \$130B American businesses would face \$105 billion in higher telephone bills during the next 10 years if the Federal Communications Commission deregulates access to the high-capacity loops that serve business customers.,bell rivals say new rules may cost business customers 130b american businesses would face 105 billion in higher telephone bills during the next 10 years if the federal communications commission deregulates access to the high capacity loops that serve business customers,2,0.0014182988780717712,https://example.com/news/646,News Dataset,2025-03-09
1,Egyptian found dead in northern Iraq (AFP),"AFP - The body of an Egyptian was found on a road north of the Iraqi town of Tikrit, police and medical sources said.","Egyptian found dead in northern Iraq (AFP) AFP - The body of an Egyptian was found on a road north of the Iraqi town of Tikrit, police and medical sources said.",egyptian found dead in northern iraq afp afp the body of an egyptian was found on a road north of the iraqi town of tikrit police and medical sources said,-1,0.0016479906587074738,https://example.com/news/647,News Dataset,2025-03-09
3,Report: Airbus Aims to Trump Boeing's 7E7," PARIS (Reuters) - Airbus is designing an aircraft to  compete with Boeing Co.'s planned 7E7 wide-body jetliner that  would carry more passengers and fly further than the U.S.  plane, the Wall Street Journal reported on Tuesday, citing  people familiar with the plans.","Report: Airbus Aims to Trump Boeing's 7E7  PARIS (Reuters) - Airbus is designing an aircraft to  compete with Boeing Co.'s planned 7E7 wide-body jetliner that  would carry more passengers and fly further than the U.S.  plane, the Wall Street Journal reported on Tuesday, citing  people familiar with the plans.",report airbus aims to trump boeing s 7e7 paris reuters airbus is designing an aircraft to compete with boeing co s planned 7e7 wide body jetliner that would carry more passengers and fly further than the u s plane the wall street journal reported on tuesday citing people familiar with the plans,32,3.114848309883938e-308,https://example.com/news/648,News Dataset,2025-03-09
3,Fannie Mae's Institutional Arrogance,Pity that Fannie's management decided to test the limits of an implied Federal guarantee.,Fannie Mae's Institutional Arrogance Pity that Fannie's management decided to test the limits of an implied Federal guarantee.,fannie mae s institutional arrogance pity that fannie s management decided to test the limits of an implied federal guarantee,88,3.021791766779891e-308,https://example.com/news/649,News Dataset,2025-03-09
1,Islamic cleric in France to see Arafat,"CLAMART, France - A senior Islamic cleric arrived in France on Wednesday to visit the bedside of the ailing Palestinian leader Yasser Arafat, Palestinian officials said.","Islamic cleric in France to see Arafat CLAMART, France - A senior Islamic cleric arrived in France on Wednesday to visit the bedside of the ailing Palestinian leader Yasser Arafat, Palestinian officials said.",islamic cleric in france to see arafat clamart france a senior islamic cleric arrived in france on wednesday to visit the bedside of the ailing palestinian leader yasser arafat palestinian officials said,67,3.6557590851243663e-308,https://example.com/news/650,News Dataset,2025-03-09
2,Els claims record sixth Match Play,Ernie Els claimed a record sixth World Match Play title by beating Lee Westwood two and one in a gripping final at Wentworth. The South African world number two celebrated ,Els claims record sixth Match Play Ernie Els claimed a record sixth World Match Play title by beating Lee Westwood two and one in a gripping final at Wentworth. The South African world number two celebrated ,els claims record sixth match play ernie els claimed a record sixth world match play title by beating lee westwood two and one in a gripping final at wentworth the south african world number two celebrated,9,0.009873372112131854,https://example.com/news/651,News Dataset,2025-03-09
2,Good Reward for McGaughey in Hollywood Derby,"Shug McGaughey hadn #39;t sent a horse to California for 11 years, since the fall Lure won the Breeders #39; Cup Mile at Santa Anita.","Good Reward for McGaughey in Hollywood Derby Shug McGaughey hadn #39;t sent a horse to California for 11 years, since the fall Lure won the Breeders #39; Cup Mile at Santa Anita.",good reward for mcgaughey in hollywood derby shug mcgaughey hadn 39 t sent a horse to california for 11 years since the fall lure won the breeders 39 cup mile at santa anita,-1,0.0024221370994154585,https://example.com/news/652,News Dataset,2025-03-09
2,Henman nurses the hope that his back will stay on his mind,"Tim Henman celebrates his 30th birthday on Monday, although celebrate is hardly the right word judging by the face he pulled when the landmark was mentioned.","Henman nurses the hope that his back will stay on his mind Tim Henman celebrates his 30th birthday on Monday, although celebrate is hardly the right word judging by the face he pulled when the landmark was mentioned.",henman nurses the hope that his back will stay on his mind tim henman celebrates his 30th birthday on monday although celebrate is hardly the right word judging by the face he pulled when the landmark was mentioned,4,0.005632599677966806,https://example.com/news/653,News Dataset,2025-03-09
3,DaimlerChrysler Facing SEC Investigation,DaimlerChrysler AG said Thursday it had been notified that it was under investigation by the US Securities and Exchange Commission over alleged violations of a federal anti-bribery statute after a fired employee complained to labor officials.,DaimlerChrysler Facing SEC Investigation DaimlerChrysler AG said Thursday it had been notified that it was under investigation by the US Securities and Exchange Commission over alleged violations of a federal anti-bribery statute after a fired employee complained to labor officials.,daimlerchrysler facing sec investigation daimlerchrysler ag said thursday it had been notified that it was under investigation by the us securities and exchange commission over alleged violations of a federal anti bribery statute after a fired employee complained to labor officials,-1,0.0005395454828171056,https://example.com/news/654,News Dataset,2025-03-09
2,Montgomerie #39;s win streak ends,Colin Montgomerie saw several Ryder Cup runs come to an end Saturday morning. When he and partner Padraig Harrington fell behind Davis Love and ,Montgomerie #39;s win streak ends Colin Montgomerie saw several Ryder Cup runs come to an end Saturday morning. When he and partner Padraig Harrington fell behind Davis Love and ,montgomerie 39 s win streak ends colin montgomerie saw several ryder cup runs come to an end saturday morning when he and partner padraig harrington fell behind davis love and,9,0.009762431153451519,https://example.com/news/655,News Dataset,2025-03-09
3,HealhSouth Names John Workman Its CFO,"Manufacturing executive John Workman was named chief financial officer of HealthSouth Corp. on Tuesday, replacing an interim executive who helped the rehabilitation giant avoid bankruptcy after a massive accounting scandal.","HealhSouth Names John Workman Its CFO Manufacturing executive John Workman was named chief financial officer of HealthSouth Corp. on Tuesday, replacing an interim executive who helped the rehabilitation giant avoid bankruptcy after a massive accounting scandal.",healhsouth names john workman its cfo manufacturing executive john workman was named chief financial officer of healthsouth corp on tuesday replacing an interim executive who helped the rehabilitation giant avoid bankruptcy after a massive accounting scandal,-1,0.0002870221025743649,https://example.com/news/656,News Dataset,2025-03-09
1,Australian voters head to polls,Australians voted today in an election which offered the choice between a conservative government that unreservedly backs the United States and its Iraq war and a Labour opposition seeking stronger ties in Asia.,Australian voters head to polls Australians voted today in an election which offered the choice between a conservative government that unreservedly backs the United States and its Iraq war and a Labour opposition seeking stronger ties in Asia.,australian voters head to polls australians voted today in an election which offered the choice between a conservative government that unreservedly backs the united states and its iraq war and a labour opposition seeking stronger ties in asia,76,3.764296345976831e-308,https://example.com/news/657,News Dataset,2025-03-09
4,Nintendo aims for older crowd with DS,Video game giant will be moving past Pokemon pack when it launches the DS on Sunday. \,Nintendo aims for older crowd with DS Video game giant will be moving past Pokemon pack when it launches the DS on Sunday. \,nintendo aims for older crowd with ds video game giant will be moving past pokemon pack when it launches the ds on sunday,50,0.0006260185726102367,https://example.com/news/658,News Dataset,2025-03-09
1,Slovaks Commemorate Start of Revolt (AP),"AP - Military jets thundered overhead, and hundreds of people, including veterans and top officials, gathered in Sunday to commemorate the 60th anniversary of the 1944 Slovak uprising against Nazi rule.","Slovaks Commemorate Start of Revolt (AP) AP - Military jets thundered overhead, and hundreds of people, including veterans and top officials, gathered in Sunday to commemorate the 60th anniversary of the 1944 Slovak uprising against Nazi rule.",slovaks commemorate start of revolt ap ap military jets thundered overhead and hundreds of people including veterans and top officials gathered in sunday to commemorate the 60th anniversary of the 1944 slovak uprising against nazi rule,-1,0.0010143784438857153,https://example.com/news/659,News Dataset,2025-03-09
3,"Martha Stewart Adds to Furniture Line, Including Turkey Hill","She may be in a West Virginia prison, but Westport #39;s Martha Stewart is growing her business by adding to her furniture line, including new items to a collection based on her Westport home.","Martha Stewart Adds to Furniture Line, Including Turkey Hill She may be in a West Virginia prison, but Westport #39;s Martha Stewart is growing her business by adding to her furniture line, including new items to a collection based on her Westport home.",martha stewart adds to furniture line including turkey hill she may be in a west virginia prison but westport 39 s martha stewart is growing her business by adding to her furniture line including new items to a collection based on her westport home,83,3.316299369089921e-308,https://example.com/news/660,News Dataset,2025-03-09
4,Ubisoft Ships Prince of Persia: Warrior Within,"SAN FRANCISCO, CA - December 2, 2004 -bisoft, one of the worlds leading video game publishers, today announced that Prince of Persia: Warrior Within is now available on store shelves for the PlayStation2 computer entertainment system, Xbox ","Ubisoft Ships Prince of Persia: Warrior Within SAN FRANCISCO, CA - December 2, 2004 -bisoft, one of the worlds leading video game publishers, today announced that Prince of Persia: Warrior Within is now available on store shelves for the PlayStation2 computer entertainment system, Xbox ",ubisoft ships prince of persia warrior within san francisco ca december 2 2004 bisoft one of the worlds leading video game publishers today announced that prince of persia warrior within is now available on store shelves for the playstation2 computer entertainment system xbox,41,0.0006248634189077503,https://example.com/news/661,News Dataset,2025-03-09
2,Hoosiers pull off the upset,"EUGENE, Ore. -- Matt LoVecchio threw for a touchdown and BenJarvus Green-Ellis ran for 91 yards and another score to lead Indiana to a 30-24 upset of No. 24 Oregon last night.","Hoosiers pull off the upset EUGENE, Ore. -- Matt LoVecchio threw for a touchdown and BenJarvus Green-Ellis ran for 91 yards and another score to lead Indiana to a 30-24 upset of No. 24 Oregon last night.",hoosiers pull off the upset eugene ore matt lovecchio threw for a touchdown and benjarvus green ellis ran for 91 yards and another score to lead indiana to a 30 24 upset of no 24 oregon last night,3,0.01695635147102164,https://example.com/news/662,News Dataset,2025-03-09
1,Leaders Jostle to Shape Agenda for a New Term,"President Bush #39;s electoral victory was greeted internationally on Wednesday with a mixture of praise, disappointment and pragmatic resignation as world leaders jostled ","Leaders Jostle to Shape Agenda for a New Term President Bush #39;s electoral victory was greeted internationally on Wednesday with a mixture of praise, disappointment and pragmatic resignation as world leaders jostled ",leaders jostle to shape agenda for a new term president bush 39 s electoral victory was greeted internationally on wednesday with a mixture of praise disappointment and pragmatic resignation as world leaders jostled,-1,0.0005087046077249695,https://example.com/news/663,News Dataset,2025-03-09
4,Hollywood Studios Sue Movie Downloaders/Swappers,"Following the lead of record companies suing small-time song-swappers, The Motion Picture Association of America (MPAA) is representing several Hollywood movie studios in the first wave of lawsuits against individuals who have downloaded and/or are ","Hollywood Studios Sue Movie Downloaders/Swappers Following the lead of record companies suing small-time song-swappers, The Motion Picture Association of America (MPAA) is representing several Hollywood movie studios in the first wave of lawsuits against individuals who have downloaded and/or are ",hollywood studios sue movie downloaders swappers following the lead of record companies suing small time song swappers the motion picture association of america mpaa is representing several hollywood movie studios in the first wave of lawsuits against individuals who have downloaded and or are,27,0.0009595028248565108,https://example.com/news/664,News Dataset,2025-03-09
2,Dodgers blue after disappointing series,"Disappointment for the Dodgers again. Los Angeles made major strides this season by winning the National League West to end a long playoff drought, then earning the club's first postseason victory in 16 years.","Dodgers blue after disappointing series Disappointment for the Dodgers again. Los Angeles made major strides this season by winning the National League West to end a long playoff drought, then earning the club's first postseason victory in 16 years.",dodgers blue after disappointing series disappointment for the dodgers again los angeles made major strides this season by winning the national league west to end a long playoff drought then earning the club s first postseason victory in 16 years,0,0.4244709324052348,https://example.com/news/665,News Dataset,2025-03-09
2,Mourinho Fumes At Referee,Chelsea manager Jose Mourinho fired a broadside at referee Rob Styles for his decision not to award a penalty when Didier Drogba was brought down under a challenge from Ulises de la Cruz.,Mourinho Fumes At Referee Chelsea manager Jose Mourinho fired a broadside at referee Rob Styles for his decision not to award a penalty when Didier Drogba was brought down under a challenge from Ulises de la Cruz.,mourinho fumes at referee chelsea manager jose mourinho fired a broadside at referee rob styles for his decision not to award a penalty when didier drogba was brought down under a challenge from ulises de la cruz,1,1.7013214248316207e-307,https://example.com/news/666,News Dataset,2025-03-09
3,U.S. Supreme Court Terms Begins," WASHINGTON (Reuters) - The U.S. Supreme Court opened its  new term on Monday, with two hours of arguments on federal  sentencing rules and the rejection of some 1,800 appeals,  including a challenge by telemarketers to the government's  popular do-not-call list.","U.S. Supreme Court Terms Begins  WASHINGTON (Reuters) - The U.S. Supreme Court opened its  new term on Monday, with two hours of arguments on federal  sentencing rules and the rejection of some 1,800 appeals,  including a challenge by telemarketers to the government's  popular do-not-call list.",u s supreme court terms begins washington reuters the u s supreme court opened its new term on monday with two hours of arguments on federal sentencing rules and the rejection of some 1 800 appeals including a challenge by telemarketers to the government s popular do not call list,45,3.253223189863818e-308,https://example.com/news/667,News Dataset,2025-03-09
4,"MSN, PayPal battle Net woes",The Net's a lonelier place for users of PayPal and MSN Instant Messenger. Blame a software glitch and a suspected virus.,"MSN, PayPal battle Net woes The Net's a lonelier place for users of PayPal and MSN Instant Messenger. Blame a software glitch and a suspected virus.",msn paypal battle net woes the net s a lonelier place for users of paypal and msn instant messenger blame a software glitch and a suspected virus,-1,0.0003138663604556116,https://example.com/news/668,News Dataset,2025-03-09
1,"Martin meets with cabinet ministers, diplomats over tsunami aid (Canadian Press)",Canadian Press - OTTAWA (CP) - Prime Minister Paul Martin met with key cabinet ministers and diplomats Sunday to talk about Ottawa's response to the tsunami crisis that has devastated south Asia.,"Martin meets with cabinet ministers, diplomats over tsunami aid (Canadian Press) Canadian Press - OTTAWA (CP) - Prime Minister Paul Martin met with key cabinet ministers and diplomats Sunday to talk about Ottawa's response to the tsunami crisis that has devastated south Asia.",martin meets with cabinet ministers diplomats over tsunami aid canadian press canadian press ottawa cp prime minister paul martin met with key cabinet ministers and diplomats sunday to talk about ottawa s response to the tsunami crisis that has devastated south asia,-1,0.0004572311695423511,https://example.com/news/669,News Dataset,2025-03-09
3,"Updates: AIG, Time Warner, CalPERS","American International Group, Inc. reported that AIG Financial Products Corp., a subsidiary, has reached an \$80 million settlement with the Department of Justice concerning charges that stemmed from structured ","Updates: AIG, Time Warner, CalPERS American International Group, Inc. reported that AIG Financial Products Corp., a subsidiary, has reached an \$80 million settlement with the Department of Justice concerning charges that stemmed from structured ",updates aig time warner calpers american international group inc reported that aig financial products corp a subsidiary has reached an 80 million settlement with the department of justice concerning charges that stemmed from structured,55,0.0010521323583898563,https://example.com/news/670,News Dataset,2025-03-09
3,Cable Operators Seen With Good Financial Results,"Credit Suisse First Boston expects  quot;good financial results quot; from five cable/multiple systems operators (MSOs), with revenue growth ranging from 10 to 13 and growth in earnings before interest, taxes, depreciation and amortization of 10 to 18.","Cable Operators Seen With Good Financial Results Credit Suisse First Boston expects  quot;good financial results quot; from five cable/multiple systems operators (MSOs), with revenue growth ranging from 10 to 13 and growth in earnings before interest, taxes, depreciation and amortization of 10 to 18.",cable operators seen with good financial results credit suisse first boston expects quot good financial results quot from five cable multiple systems operators msos with revenue growth ranging from 10 to 13 and growth in earnings before interest taxes depreciation and amortization of 10 to 18,-1,0.00030341421198118966,https://example.com/news/671,News Dataset,2025-03-09
2,Dream Team Beaten by Argentina 89-81,"ATHENS, Greece Aug. 27, 2004 - The US men #39;s basketball team will go home from the Olympics without a gold medal for the first time since it began using NBA players after the Americans were beaten soundly by Argentina 89-81 in the semifinals Friday.","Dream Team Beaten by Argentina 89-81 ATHENS, Greece Aug. 27, 2004 - The US men #39;s basketball team will go home from the Olympics without a gold medal for the first time since it began using NBA players after the Americans were beaten soundly by Argentina 89-81 in the semifinals Friday.",dream team beaten by argentina 89 81 athens greece aug 27 2004 the us men 39 s basketball team will go home from the olympics without a gold medal for the first time since it began using nba players after the americans were beaten soundly by argentina 89 81 in the semifinals friday,86,1.6445674839186136e-307,https://example.com/news/672,News Dataset,2025-03-09
